image_path,label
data/train/heros/Chewbacca/000019.jpg,hero
data/train/heros/Chewbacca/000039.jpg,hero
data/train/heros/Chewbacca/000024.jpg,hero
data/train/heros/Chewbacca/000035.jpg,hero
data/train/heros/Chewbacca/000026.jpg,hero
data/train/heros/Chewbacca/000056.jpg,hero
data/train/heros/Chewbacca/000006.jpg,hero
data/train/heros/Chewbacca/000041.jpg,hero
data/train/heros/Chewbacca/000048.jpg,hero
data/train/heros/Chewbacca/000021.jpg,hero
data/train/heros/Chewbacca/000007.jpg,hero
data/train/heros/Chewbacca/000036.jpg,hero
data/train/heros/Chewbacca/000010.jpg,hero
data/train/heros/Chewbacca/000012.jpg,hero
data/train/heros/Chewbacca/000005.jpg,hero
data/train/heros/Chewbacca/000038.jpg,hero
data/train/heros/Chewbacca/000042.jpg,hero
data/train/heros/Chewbacca/000008.jpg,hero
data/train/heros/Chewbacca/000046.jpg,hero
data/train/heros/Chewbacca/000016.jpg,hero
data/train/heros/Chewbacca/000034.jpg,hero
data/train/heros/Coleman_Trebor/000047.jpg,hero
data/train/heros/Coleman_Trebor/000011.jpg,hero
data/train/heros/Coleman_Trebor/000057.jpg,hero
data/train/heros/Coleman_Trebor/000053.jpg,hero
data/train/heros/Coleman_Trebor/000050.jpg,hero
data/train/heros/Coleman_Trebor/000033.jpg,hero
data/train/heros/Coleman_Trebor/000038.jpg,hero
data/train/heros/Coleman_Trebor/000049.jpg,hero
data/train/heros/Coleman_Trebor/000040.jpg,hero
data/train/heros/Coleman_Trebor/000062.jpg,hero
data/train/heros/Coleman_Trebor/000002.jpg,hero
data/train/heros/Coleman_Trebor/000046.jpg,hero
data/train/heros/Coleman_Trebor/000065.jpg,hero
data/train/heros/Coleman_Trebor/000008.jpg,hero
data/train/heros/Coleman_Trebor/000056.jpg,hero
data/train/heros/Coleman_Trebor/000029.jpg,hero
data/train/heros/Coleman_Trebor/000044.jpg,hero
data/train/heros/Coleman_Trebor/000015.jpg,hero
data/train/heros/Coleman_Trebor/000014.jpg,hero
data/train/heros/Coleman_Trebor/000064.jpg,hero
data/train/heros/Coleman_Trebor/000052.jpg,hero
data/train/heros/Coleman_Trebor/000003.jpg,hero
data/train/heros/Coleman_Trebor/000021.jpg,hero
data/train/heros/Coleman_Trebor/000059.jpg,hero
data/train/heros/Coleman_Trebor/000042.jpg,hero
data/train/heros/Coleman_Trebor/000043.jpg,hero
data/train/heros/Coleman_Trebor/000066.jpg,hero
data/train/heros/Coleman_Trebor/000004.jpg,hero
data/train/heros/Coleman_Trebor/000018.jpg,hero
data/train/heros/Coleman_Trebor/000037.jpg,hero
data/train/heros/Coleman_Trebor/000048.jpg,hero
data/train/heros/Coleman_Trebor/000012.jpg,hero
data/train/heros/Coleman_Trebor/000016.jpg,hero
data/train/heros/Coleman_Trebor/000019.jpg,hero
data/train/heros/Coleman_Trebor/000026.jpg,hero
data/train/heros/Coleman_Trebor/000001.jpg,hero
data/train/heros/Coleman_Trebor/000031.jpg,hero
data/train/heros/Coleman_Trebor/000035.jpg,hero
data/train/heros/Coleman_Trebor/000028.jpg,hero
data/train/heros/Coleman_Trebor/000006.jpg,hero
data/train/heros/Coleman_Trebor/000010.jpg,hero
data/train/heros/Coleman_Trebor/000063.jpg,hero
data/train/heros/Coleman_Trebor/000013.jpg,hero
data/train/heros/Coleman_Trebor/000025.jpg,hero
data/train/heros/Coleman_Trebor/000041.jpg,hero
data/train/heros/Coleman_Trebor/000045.jpg,hero
data/train/heros/Coleman_Trebor/000058.jpg,hero
data/train/heros/Coleman_Trebor/000027.jpg,hero
data/train/heros/Coleman_Trebor/000061.jpg,hero
data/train/heros/Coleman_Trebor/000009.jpg,hero
data/train/heros/Coleman_Trebor/000051.jpg,hero
data/train/heros/Coleman_Trebor/000024.jpg,hero
data/train/heros/Finn_Star_Wars/000005.jpg,hero
data/train/heros/Finn_Star_Wars/000028.jpg,hero
data/train/heros/Finn_Star_Wars/000042.jpg,hero
data/train/heros/Finn_Star_Wars/000047.jpg,hero
data/train/heros/Finn_Star_Wars/000006.jpg,hero
data/train/heros/Finn_Star_Wars/000040.jpg,hero
data/train/heros/Finn_Star_Wars/000022.jpg,hero
data/train/heros/Finn_Star_Wars/000046.jpg,hero
data/train/heros/Finn_Star_Wars/000008.jpg,hero
data/train/heros/Finn_Star_Wars/000054.jpg,hero
data/train/heros/Finn_Star_Wars/000002.jpg,hero
data/train/heros/Finn_Star_Wars/000041.jpg,hero
data/train/heros/Finn_Star_Wars/000052.jpg,hero
data/train/heros/Finn_Star_Wars/000062.jpg,hero
data/train/heros/Finn_Star_Wars/000060.jpg,hero
data/train/heros/Finn_Star_Wars/000059.jpg,hero
data/train/heros/Finn_Star_Wars/000043.jpg,hero
data/train/heros/Finn_Star_Wars/000032.jpg,hero
data/train/heros/Finn_Star_Wars/000029.jpg,hero
data/train/heros/Finn_Star_Wars/000004.jpg,hero
data/train/heros/Finn_Star_Wars/000044.jpg,hero
data/train/heros/Finn_Star_Wars/000009.jpg,hero
data/train/heros/Finn_Star_Wars/000003.jpg,hero
data/train/heros/Finn_Star_Wars/000035.jpg,hero
data/train/heros/Finn_Star_Wars/000049.jpg,hero
data/train/heros/Finn_Star_Wars/000015.jpg,hero
data/train/heros/Finn_Star_Wars/000056.jpg,hero
data/train/heros/Finn_Star_Wars/000037.jpg,hero
data/train/heros/Finn_Star_Wars/000027.jpg,hero
data/train/heros/Finn_Star_Wars/000036.jpg,hero
data/train/heros/Finn_Star_Wars/000014.jpg,hero
data/train/heros/Finn_Star_Wars/000001.jpg,hero
data/train/heros/Finn_Star_Wars/000024.jpg,hero
data/train/heros/Finn_Star_Wars/000034.jpg,hero
data/train/heros/Finn_Star_Wars/000007.jpg,hero
data/train/heros/Finn_Star_Wars/000055.jpg,hero
data/train/heros/Finn_Star_Wars/000033.jpg,hero
data/train/heros/Finn_Star_Wars/000031.jpg,hero
data/train/heros/Finn_Star_Wars/000038.jpg,hero
data/train/heros/Finn_Star_Wars/000050.jpg,hero
data/train/heros/Finn_Star_Wars/000053.jpg,hero
data/train/heros/Finn_Star_Wars/000010.jpg,hero
data/train/heros/Finn_Star_Wars/000063.jpg,hero
data/train/heros/Finn_Star_Wars/000061.jpg,hero
data/train/heros/Finn_Star_Wars/000048.jpg,hero
data/train/heros/Finn_Star_Wars/000017.jpg,hero
data/train/heros/Finn_Star_Wars/000020.jpg,hero
data/train/heros/Finn_Star_Wars/000023.jpg,hero
data/train/heros/Finn_Star_Wars/000012.jpg,hero
data/train/heros/Finn_Star_Wars/000011.jpg,hero
data/train/heros/Han_Solo/000039.jpg,hero
data/train/heros/Han_Solo/000009.jpg,hero
data/train/heros/Han_Solo/000057.jpg,hero
data/train/heros/Han_Solo/000046.jpg,hero
data/train/heros/Han_Solo/000016.jpg,hero
data/train/heros/Han_Solo/000012.jpg,hero
data/train/heros/Han_Solo/000011.jpg,hero
data/train/heros/Han_Solo/000050.jpg,hero
data/train/heros/Han_Solo/000043.jpg,hero
data/train/heros/Han_Solo/000026.jpg,hero
data/train/heros/Han_Solo/000018.jpg,hero
data/train/heros/Han_Solo/000045.jpg,hero
data/train/heros/Han_Solo/000049.jpg,hero
data/train/heros/Han_Solo/000028.jpg,hero
data/train/heros/Han_Solo/000048.jpg,hero
data/train/heros/Han_Solo/000027.jpg,hero
data/train/heros/Han_Solo/000007.jpg,hero
data/train/heros/Han_Solo/000020.jpg,hero
data/train/heros/Han_Solo/000029.jpg,hero
data/train/heros/Han_Solo/000054.jpg,hero
data/train/heros/Han_Solo/000062.jpg,hero
data/train/heros/Han_Solo/000010.jpg,hero
data/train/heros/Han_Solo/000056.jpg,hero
data/train/heros/Han_Solo/000042.jpg,hero
data/train/heros/Han_Solo/000008.jpg,hero
data/train/heros/Han_Solo/000015.jpg,hero
data/train/heros/Han_Solo/000013.jpg,hero
data/train/heros/Han_Solo/000032.jpg,hero
data/train/heros/Han_Solo/000036.jpg,hero
data/train/heros/Han_Solo/000024.jpg,hero
data/train/heros/Han_Solo/000003.jpg,hero
data/train/heros/Han_Solo/000017.jpg,hero
data/train/heros/Han_Solo/000022.jpg,hero
data/train/heros/Han_Solo/000058.jpg,hero
data/train/heros/Han_Solo/000047.jpg,hero
data/train/heros/Han_Solo/000051.jpg,hero
data/train/heros/Han_Solo/000034.jpg,hero
data/train/heros/Han_Solo/000038.jpg,hero
data/train/heros/Han_Solo/000061.jpg,hero
data/train/heros/Han_Solo/000005.jpg,hero
data/train/heros/Han_Solo/000052.jpg,hero
data/train/heros/Han_Solo/000025.jpg,hero
data/train/heros/Han_Solo/000060.jpg,hero
data/train/heros/Han_Solo/000030.jpg,hero
data/train/heros/Han_Solo/000059.jpg,hero
data/train/heros/Han_Solo/000041.jpg,hero
data/train/heros/Han_Solo/000014.jpg,hero
data/train/heros/Han_Solo/000035.jpg,hero
data/train/heros/Han_Solo/000021.jpg,hero
data/train/heros/Jar_Jar_Binks/000008.jpg,hero
data/train/heros/Jar_Jar_Binks/000066.jpg,hero
data/train/heros/Jar_Jar_Binks/000020.jpg,hero
data/train/heros/Jar_Jar_Binks/000009.jpg,hero
data/train/heros/Jar_Jar_Binks/000050.jpg,hero
data/train/heros/Jar_Jar_Binks/000059.jpg,hero
data/train/heros/Jar_Jar_Binks/000041.jpg,hero
data/train/heros/Jar_Jar_Binks/000037.jpg,hero
data/train/heros/Jar_Jar_Binks/000073.jpg,hero
data/train/heros/Jar_Jar_Binks/000021.jpg,hero
data/train/heros/Jar_Jar_Binks/000061.jpg,hero
data/train/heros/Jar_Jar_Binks/000039.jpg,hero
data/train/heros/Jar_Jar_Binks/000010.jpg,hero
data/train/heros/Jar_Jar_Binks/000019.jpg,hero
data/train/heros/Jar_Jar_Binks/000062.jpg,hero
data/train/heros/Jar_Jar_Binks/000038.jpg,hero
data/train/heros/Jar_Jar_Binks/000033.jpg,hero
data/train/heros/Jar_Jar_Binks/000052.jpg,hero
data/train/heros/Jar_Jar_Binks/000053.jpg,hero
data/train/heros/Jar_Jar_Binks/000032.jpg,hero
data/train/heros/Jar_Jar_Binks/000027.jpg,hero
data/train/heros/Jar_Jar_Binks/000029.jpg,hero
data/train/heros/Jar_Jar_Binks/000057.jpg,hero
data/train/heros/Jar_Jar_Binks/000060.jpg,hero
data/train/heros/Jar_Jar_Binks/000001.jpg,hero
data/train/heros/Jar_Jar_Binks/000014.jpg,hero
data/train/heros/Jar_Jar_Binks/000047.jpg,hero
data/train/heros/Jar_Jar_Binks/000025.jpg,hero
data/train/heros/Jar_Jar_Binks/000006.jpg,hero
data/train/heros/Jar_Jar_Binks/000056.jpg,hero
data/train/heros/Jar_Jar_Binks/000034.jpg,hero
data/train/heros/Jar_Jar_Binks/000003.jpg,hero
data/train/heros/Jar_Jar_Binks/000045.jpg,hero
data/train/heros/Jar_Jar_Binks/000070.jpg,hero
data/train/heros/Jar_Jar_Binks/000069.jpg,hero
data/train/heros/Jar_Jar_Binks/000058.jpg,hero
data/train/heros/Jar_Jar_Binks/000044.jpg,hero
data/train/heros/Jar_Jar_Binks/000049.jpg,hero
data/train/heros/Jar_Jar_Binks/000016.jpg,hero
data/train/heros/Jar_Jar_Binks/000015.jpg,hero
data/train/heros/Jar_Jar_Binks/000007.jpg,hero
data/train/heros/Jar_Jar_Binks/000042.jpg,hero
data/train/heros/Jar_Jar_Binks/000026.jpg,hero
data/train/heros/Jar_Jar_Binks/000074.jpg,hero
data/train/heros/Jar_Jar_Binks/000071.jpg,hero
data/train/heros/Jar_Jar_Binks/000064.jpg,hero
data/train/heros/Jar_Jar_Binks/000055.jpg,hero
data/train/heros/Jar_Jar_Binks/000011.jpg,hero
data/train/heros/Jar_Jar_Binks/000028.jpg,hero
data/train/heros/Jar_Jar_Binks/000013.jpg,hero
data/train/heros/Jar_Jar_Binks/000043.jpg,hero
data/train/heros/Jar_Jar_Binks/000068.jpg,hero
data/train/heros/Jar_Jar_Binks/000051.jpg,hero
data/train/heros/Jar_Jar_Binks/000067.jpg,hero
data/train/heros/Jar_Jar_Binks/000072.jpg,hero
data/train/heros/Jar_Jar_Binks/000036.jpg,hero
data/train/heros/Jar_Jar_Binks/000040.jpg,hero
data/train/heros/Jar_Jar_Binks/000035.jpg,hero
data/train/heros/Jar_Jar_Binks/000018.jpg,hero
data/train/heros/Jyn_Erso/000063.jpg,hero
data/train/heros/Jyn_Erso/000028.jpg,hero
data/train/heros/Jyn_Erso/000006.jpg,hero
data/train/heros/Jyn_Erso/000057.jpg,hero
data/train/heros/Jyn_Erso/000041.jpg,hero
data/train/heros/Jyn_Erso/000046.jpg,hero
data/train/heros/Jyn_Erso/000049.jpg,hero
data/train/heros/Jyn_Erso/000025.jpg,hero
data/train/heros/Jyn_Erso/000062.jpg,hero
data/train/heros/Jyn_Erso/000070.jpg,hero
data/train/heros/Jyn_Erso/000071.jpg,hero
data/train/heros/Jyn_Erso/000048.jpg,hero
data/train/heros/Jyn_Erso/000002.jpg,hero
data/train/heros/Jyn_Erso/000018.jpg,hero
data/train/heros/Jyn_Erso/000037.jpg,hero
data/train/heros/Jyn_Erso/000003.jpg,hero
data/train/heros/Jyn_Erso/000043.jpg,hero
data/train/heros/Jyn_Erso/000019.jpg,hero
data/train/heros/Jyn_Erso/000074.jpg,hero
data/train/heros/Jyn_Erso/000001.jpg,hero
data/train/heros/Jyn_Erso/000015.jpg,hero
data/train/heros/Jyn_Erso/000023.jpg,hero
data/train/heros/Jyn_Erso/000053.jpg,hero
data/train/heros/Jyn_Erso/000075.jpg,hero
data/train/heros/Jyn_Erso/000031.jpg,hero
data/train/heros/Jyn_Erso/000021.jpg,hero
data/train/heros/Jyn_Erso/000005.jpg,hero
data/train/heros/Jyn_Erso/000027.jpg,hero
data/train/heros/Jyn_Erso/000032.jpg,hero
data/train/heros/Jyn_Erso/000036.jpg,hero
data/train/heros/Jyn_Erso/000012.jpg,hero
data/train/heros/Jyn_Erso/000033.jpg,hero
data/train/heros/Jyn_Erso/000067.jpg,hero
data/train/heros/Jyn_Erso/000044.jpg,hero
data/train/heros/Jyn_Erso/000052.jpg,hero
data/train/heros/Jyn_Erso/000034.jpg,hero
data/train/heros/Jyn_Erso/000051.jpg,hero
data/train/heros/Jyn_Erso/000030.jpg,hero
data/train/heros/Jyn_Erso/000014.jpg,hero
data/train/heros/Jyn_Erso/000050.jpg,hero
data/train/heros/Jyn_Erso/000026.jpg,hero
data/train/heros/Jyn_Erso/000022.jpg,hero
data/train/heros/Jyn_Erso/000065.jpg,hero
data/train/heros/Jyn_Erso/000035.jpg,hero
data/train/heros/Jyn_Erso/000024.jpg,hero
data/train/heros/Jyn_Erso/000016.jpg,hero
data/train/heros/Jyn_Erso/000058.jpg,hero
data/train/heros/Jyn_Erso/000064.jpg,hero
data/train/heros/Jyn_Erso/000072.jpg,hero
data/train/heros/Jyn_Erso/000069.jpg,hero
data/train/heros/Jyn_Erso/000038.jpg,hero
data/train/heros/Jyn_Erso/000066.jpg,hero
data/train/heros/Jyn_Erso/000054.jpg,hero
data/train/heros/Jyn_Erso/000045.jpg,hero
data/train/heros/Jyn_Erso/000055.jpg,hero
data/train/heros/Jyn_Erso/000004.jpg,hero
data/train/heros/Jyn_Erso/000073.jpg,hero
data/train/heros/Jyn_Erso/000009.jpg,hero
data/train/heros/Jyn_Erso/000042.jpg,hero
data/train/heros/Jyn_Erso/000060.jpg,hero
data/train/heros/Kit_Fisto/000029.jpg,hero
data/train/heros/Kit_Fisto/000023.jpg,hero
